Year_Month,aal,aapl,abbv,baba,bac,csco,dal,dis,fb,ge,intc,jnj,ko,msft,nvda,orcl,pfe,pg,pypl,t,tsla,tsm,v,aal_vol,aapl_vol,abbv_vol,baba_vol,bac_vol,csco_vol,dal_vol,dis_vol,fb_vol,ge_vol,intc_vol,jnj_vol,ko_vol,msft_vol,nvda_vol,orcl_vol,pfe_vol,pg_vol,pypl_vol,t_vol,tsla_vol,tsm_vol,v_vol
2001-12,,0.028168993651304097,,,0.04570797355231182,-0.11399194897199172,,0.023102761782032744,,0.045867155401336124,-0.0370488188556618,0.01459239182448857,0.004046236439326334,0.03177051415415022,0.2243781238986824,-0.01568069264743066,-0.07988916704069349,0.021559440868562874,,0.04788633096494177,,0.0778408163583788,,,0.030895026030935052,,,0.016647677046824592,0.027334715051315878,,0.021289477244173093,,0.02114233955624986,0.025078263487563965,0.00947644528860836,0.009167229735638186,0.02246581210923738,0.03709373117898435,0.025527017387366194,0.00810786440878034,0.0111619390195372,,0.015809473956565536,,0.03566439652471951,
2002-01,,0.12876689134071606,,,0.0012708344493699286,0.09331815341441319,,0.016409178094981547,,-0.07310375592380758,0.11414982799658713,-0.02690327963627437,-0.07211093870215901,-0.038339429990175034,-0.01733961212189994,0.24981905292364526,0.045670733762401605,0.04216992052821067,,-0.0377311837520482,,-0.011648515709735574,,,0.030571233354837753,,,0.013761316237043011,0.02846452520646799,,0.029136076676596023,,0.017337271955946112,0.024381869200790978,0.012119276467943982,0.011381248188513028,0.017185677047023607,0.036904111696675304,0.031747837039705226,0.013651364235348667,0.013314377564376655,,0.011886730472286762,,0.03794466167235959,
2002-02,,-0.12216809869863954,,,0.034094915272765425,-0.2792927355943884,,0.09211773145521929,,0.04137031820600234,-0.18473745058471658,0.06223771467102268,0.08319976973698062,-0.08428821534772424,-0.22406434542580678,-0.03708017013159248,-0.01392539117763636,0.03807532656557577,,0.010413453574654508,,-0.042427745673560446,,,0.033450061044064484,,,0.022110590930960336,0.03392473773933331,,0.025201810914002885,,0.01873892809244219,0.03067707903158367,0.008831117554253927,0.01398553866175593,0.02009665464179218,0.038495600418115276,0.03489578518977309,0.010571845677398984,0.014089005761421683,,0.016997522970068166,,0.028838021291111012,
2002-03,,0.09078329209918912,,,0.06364354815347495,0.18640489310450903,,0.003478242538906162,,-0.028571589013339116,0.06514906960224298,0.06650240286085052,0.1120142844873051,0.03376756525900104,-0.1303667995969342,-0.2298435659906467,-0.029785211954297508,0.06250714314786299,,-0.010570633271260621,,0.27692307079392875,,,0.03681703237447384,,,0.018138761738749128,0.03822589404219925,,0.03476463384601459,,0.020975597191951648,0.026290704858009443,0.011321804127151188,0.013038833668509569,0.016226339753654843,0.045058544171388784,0.028828227070034265,0.013861735571543446,0.013230241903786853,,0.017881806519606316,,0.028008506723721585,
2002-04,,0.02534852715354119,,,0.06556905182954664,-0.13467220414560732,,0.0043329429497245275,,-0.15641687350076994,-0.05919078105296749,-0.01678220178148082,0.06218873241454115,-0.13347705662882825,-0.21528399043090318,-0.21562527903212803,-0.08530419799977695,0.010306329023460625,,-0.1643634251709658,,-0.14698802067184302,,,0.02515572393323302,,,0.014056274767472192,0.03348459757637216,,0.016702882234665012,,0.01728928293835157,0.030637871563126938,0.0092940371532111,0.01086182979527166,0.020930950679256356,0.0457104862198408,0.04107314748470743,0.013553737977214002,0.013115739370436306,,0.011570824461459399,,0.032299238935322085,
2002-05,,-0.039967045790213485,,,0.04594382965961641,0.07713326712192625,,-0.011648222793151142,,-0.01299571058179072,-0.03391040862114747,-0.03604139138606133,0.0009010065159957836,-0.025832627819107334,-0.03878209201290683,-0.21115509095627316,-0.04482061827675765,-0.007866216249554858,,0.10399192633103693,,-0.06327661356253378,,,0.024011837548304344,,,0.011162002613422088,0.03861912901864708,,0.02097832226505544,,0.026692148170816228,0.024871027226893456,0.011313499437595473,0.012488112914499439,0.02434990571453712,0.05667295586989981,0.03224434892361853,0.01852964388054024,0.00943173786976864,,0.024611653893458395,,0.020943976584250488,
2002-06,,-0.23948472354050787,,,-0.05667533424302018,-0.11596943589870212,,-0.17503251705955225,,-0.06103399190203962,-0.33852258693222237,-0.14816583420537577,0.015441195665312879,0.07444513459039559,-0.4865510888761103,0.1957072014357899,0.011560932141603475,0.004951532503857825,,-0.11052773971305896,,-0.13751510026246283,,,0.034223367919301105,,,0.01000474782802827,0.060380133562913996,,0.021160914573111658,,0.02700421211123031,0.03787452793800779,0.012003611691088795,0.013531048336602436,0.037918595498329315,0.05191862012130943,0.05252540654261381,0.0192015797795856,0.011840102172622092,,0.02733468370656533,,0.034659204039042976,
2002-07,,-0.13882640677400815,,,-0.05486082573696516,-0.054480220629328224,,-0.0619050657732505,,0.10843351816845703,0.028461829849284914,0.00650604132408672,-0.1082142811639828,-0.12285168765825638,-0.3556459715296969,0.05702203856813859,-0.0757144150673914,0.006688172035162365,,-0.08532408479508224,,-0.29846155406300434,,,0.04039453660959726,,,0.02091762541842229,0.02912115217608055,,0.0206824309973635,,0.023140064983905334,0.05582383392052329,0.016812176611307537,0.013793064175219966,0.02389967381198526,0.05393195004221863,0.04965393508345987,0.030247927906260078,0.019574179667983346,,0.023514358131473602,,0.027220271987620247,
2002-08,,-0.03342064776958997,,,0.053834554071520824,0.04776293779168461,,-0.1156231915268171,,-0.06366452998104644,-0.1117628813821363,0.03630502752908349,0.02122559065106211,0.022926284473070435,-0.08762423388213203,-0.04195808226779785,0.02676614222157836,-0.003820234299583225,,-0.10556720325686764,,-0.1041666128894867,,,0.045272275093569424,,,0.024134309528636304,0.052552419310357854,,0.034834688343033056,,0.03976723817924542,0.052081300800607085,0.046445077148505744,0.028995910351839866,0.04240091397076192,0.09300633113719015,0.04736001914763224,0.04441313541913499,0.026872189718687396,,0.03695015579057817,,0.06576583233929661,
2002-09,,-0.01694900939937849,,,-0.07304193448061369,-0.24167870714341633,,-0.0344388290505917,,-0.17646899576322816,-0.166766613213152,-0.0042352808261690855,-0.05216967970714803,-0.1088019530129325,-0.1524752899138896,-0.18039611017356583,-0.12273295461577494,0.008234713648641145,,-0.1875508944205283,,-0.22276638522043501,,,0.024423701023524626,,,0.01962705386239876,0.03853975110558944,,0.041239396935615694,,0.0295812439652897,0.04468464851647229,0.021320267592937422,0.017746281974931142,0.02881948909009271,0.0659112755286088,0.040509485533643516,0.0259928889426308,0.01367178850531145,,0.02979435915405056,,0.0582366262347599,
2002-10,,0.10827548861909464,,,0.09404376462531583,0.06679396269668669,,0.1030383415832945,,0.02434066346009689,0.24550054551580858,0.08635359767069617,-0.030859171872977598,0.2224508774585865,0.3901870249987509,0.2964375407595452,0.09476234161804475,-0.0013486338278685395,,0.2932204533742173,,0.23149628674513356,,,0.019789469807767968,,,0.023334676512428355,0.03115284255994459,,0.03250087146856362,,0.028980748789963966,0.03710547394526177,0.018918815425369502,0.017950827836442047,0.026140601192346576,0.048124961288175346,0.04451220847648718,0.026921388646122365,0.01517644240465345,,0.03225840495471453,,0.037207188180008045,
2002-11,,-0.03546984885579163,,,0.004011799091491408,0.33452621405163563,,0.18682618293166486,,0.07405982140255696,0.20822350067879225,-0.02614433818658013,-0.009287209215979919,0.0787353019384971,0.4394962003868592,0.19234536115030076,-0.003696379534953498,-0.04431873834155409,,0.11067825737030712,,0.18286407757856704,,,0.022975967343701036,,,0.035202441303387656,0.05371160197357483,,0.036649501910736224,,0.03714770962262089,0.0579689812247249,0.02278000335888438,0.028563344125171794,0.03056231915794869,0.05916116144807156,0.037458612017673136,0.02649670810016201,0.015688023505790474,,0.035547900469302944,,0.06246124818802528,
2002-12,,-0.07548375858534584,,,0.011403563334577038,-0.1219839403492875,,-0.16668344384047973,,-0.09507059926651984,-0.25431022071441556,-0.05805027329026968,-0.03943913746819028,-0.10367500382340156,-0.3280795493827604,-0.11111099948884107,-0.030447118469003276,0.016680135387113992,,-0.04877256430252486,,-0.23783772675082304,,,0.031202558805075244,,,0.016441322298935728,0.03370665604608057,,0.026939408097922432,,0.02853756404970917,0.03379437494621404,0.01422440616815551,0.01409319142710798,0.02147799391439761,0.08785527638253461,0.03683850402376983,0.014511707558172368,0.011573692432609023,,0.031206107186563654,,0.054868377598512576,
2003-01,,0.0020936570728669057,,,0.006899531083912613,0.02061079869850513,,0.07296160206146385,,-0.04969229729893143,0.0057803235010105425,-0.001861902208712185,-0.0770986755394597,-0.08201199581758989,-0.10338826531381007,0.11388848847575606,-0.002043615773068108,0.005278887129797072,,-0.09037619252888829,,-0.04964543743574612,,,0.019628903008055743,,,0.013470960222662679,0.0226842172077976,,0.020614592939966345,,0.015601062079551632,0.02341622364325674,0.013111408126752221,0.011868063634773149,0.016269700698017208,0.045199348942806576,0.03735038902734512,0.01705825812658694,0.011686449232979084,,0.02069152731180871,,0.024658164198409504,
2003-02,,0.04526445476200669,,,-0.0115634092219834,0.04562443834581642,,-0.025142915066542648,,0.047961215736437524,0.10294303035859564,-0.017609899147783548,-0.005931704085650913,0.0019477226554760474,0.22286790947898738,-0.005818578275290864,-0.01778665685371872,-0.043356261935941776,,-0.14893591963990394,,0.058209176794051354,,,0.020427137282443723,,,0.011985306946409154,0.02911808556016086,,0.030069231098507503,,0.020232933833518527,0.032159970222744104,0.01959235528903045,0.01704590120442822,0.02648954012690263,0.04302076701402278,0.0390264738024021,0.016175948357401517,0.011641215886630609,,0.03369920518341917,,0.040673149160520776,
2003-03,,-0.05796137550973002,,,-0.01615607864122559,-0.07153094334033006,,-0.0023446905612558577,,0.06029119769453395,-0.056231675490139854,0.10333711829481573,0.018362385382181268,0.021518849408838303,0.020601966630073187,-0.0928095251260902,0.04493626445687915,0.08783268653015797,,-0.03557743176238681,,-0.03526094704557525,,,0.018993031123903725,,,0.01110105536356626,0.023378564746600588,,0.021106286215062494,,0.01538578316558124,0.020392628838222175,0.017823059529512315,0.014136134195299951,0.018846565553986682,0.05637052338936297,0.024403936816062524,0.013221790712407706,0.009085604676811299,,0.02913212353189427,,0.03167257059077546,
2003-04,,0.0056579238421647915,,,0.10786931167188984,0.15562433430683287,,0.09635739934619436,,0.15490175224143155,0.13022069695077687,-0.02609318728092802,-0.0019762106684969583,0.05617463821328683,0.11257777415754733,0.09493110085231637,-0.01315767973372528,0.01826663883704427,,0.1797173790034683,,0.22368424449085067,,,0.0161385027329698,,,0.01683272734946818,0.022756840046235287,,0.03665756392014136,,0.02442847656266376,0.03252452459587861,0.015561045263705836,0.01827342047759803,0.022979935661868033,0.03477379206189615,0.0319595111483097,0.019624523752472534,0.011672388446889705,,0.025105474016514185,,0.03800265022993926,
2003-05,,0.26230654961487376,,,0.0020257380979920026,0.09399979928772417,,0.05305466846404938,,-0.02546682953024082,0.1327123888697581,-0.031470898936368785,0.12797041422642352,-0.03754395365972285,0.8262383992082356,0.09511762324657003,0.013346671005369792,0.021925792269308797,,0.08989738870262198,,0.21146951892865085,,,0.024717819979230463,,,0.012131444160463677,0.019104938902652736,,0.021891334291593928,,0.015638385423928047,0.02779827707329013,0.013716462164403545,0.018460465770887415,0.020417530893762036,0.0221400682579797,0.02357595565473977,0.01395763447109059,0.008806521281377905,,0.03216832513120053,,0.03859128796807806,
2003-06,,0.06183841505599519,,,0.08341139297367062,0.023157090924900592,,0.005088928634997325,,0.006098093718161612,-0.0004802382084714285,-0.04875787830519196,0.028140451682075796,0.04185330600431336,-0.12456977312835704,-0.07686363613102642,0.10090280968982035,-0.028752037493363303,,0.00353503228150287,,-0.005917064974186204,,,0.03410181542704628,,,0.008954388073042923,0.023254390873344594,,0.018136225625574192,,0.011569968283948875,0.02430519640066543,0.009683290293039135,0.01596624428058408,0.014980860674423916,0.07927842408546744,0.02340016227168542,0.01726641777096842,0.007278070015927701,,0.018874762174685634,,0.030321815820566714,
2003-07,,0.10598107548829705,,,0.04479326693860264,0.16080968892700187,,0.10987333063272131,,-0.008368575080393792,0.1960591508111078,0.0017403053454585482,-0.031027937368940273,0.030031381896643117,-0.16673955020773001,-0.0016655487247146938,-0.023133355561052782,-0.0044821056686018546,,-0.07580603618288184,,0.07142835456388563,,,0.022886131751239755,,,0.012325937838828125,0.020990936166051216,,0.022907880433948324,,0.01376324058130116,0.02003187097592041,0.014430783808265334,0.010248593603494867,0.01698128754813126,0.031542286526611146,0.01929788589175975,0.018842907767082393,0.008143822624407382,,0.01449629939518217,,0.02935756382374454,
2003-08,,0.07258046635717896,,,-0.040208621240497955,-0.017958231984586903,,-0.06478121670715731,,0.03973283492810187,0.14956927225862282,-0.03814619487541682,-0.03224310548505516,0.004164517149929159,-0.04819265328311395,0.0700586454980563,-0.09900625513825156,-0.0066005812209481984,,-0.038527335539363494,,0.17800001002693544,,,0.023638301726737934,,,0.010536377232665298,0.02016632260510831,,0.015866788996321223,,0.014867628662934472,0.025331458552097105,0.014049450631068697,0.014391717363846791,0.018677738937608695,0.030890018673844177,0.020852749970884963,0.013523825500796529,0.009396554139485643,,0.020979090125487758,,0.0378652388101113,
2003-09,,-0.08359135533473439,,,0.00497591247448681,0.023511236567703264,,-0.016097472110537248,,0.014623227865751653,-0.03742570209499496,-0.0012098727496651085,-0.0031099552842950295,0.04826592692248166,-0.12107851303271588,-0.12314893205564537,0.015374580972220775,0.06335190876942631,,-0.009349882852380142,,-0.08064505235561648,,,0.023719064037514264,,,0.012278548630086733,0.018516861563858563,,0.013685032045906665,,0.013156675536260064,0.017223285852622477,0.01147167275673112,0.008313217164698409,0.0103910759628899,0.05359755016291766,0.016363057703126203,0.013562801262933001,0.0071665872998907185,,0.012788781869545789,,0.021641248245727968,
2003-10,,0.10472980751009886,,,-0.029600205664110923,0.0684023701804577,,0.12245925219422205,,-0.026836460064451173,0.1973110704890504,0.016357247269132236,0.08007470090130098,-0.05443747775362684,0.10707552421003141,0.06400011678205475,0.04015786851034342,0.0690953551645288,,0.09120817542836801,,0.02123734355684248,,,0.02352894667123917,,,0.010571451898774606,0.020953916862923982,,0.015340719245580028,,0.01453575836841198,0.02138091845344452,0.010485574917165261,0.008532638184975107,0.022919485841936316,0.0364757695982922,0.024359029682819798,0.012980588861684893,0.008429839948840289,,0.015620652743224252,,0.03081062334303821,
2003-11,,-0.0865006563032319,,,-0.003961440054710996,0.08456748744964115,,0.019876085866484594,,-0.011719778443721407,0.018510930309290075,-0.01577259042494461,0.011714381048756328,-0.016449557944900994,0.20079183022366087,0.004176905452392354,0.06737655406946286,-0.020856564787177456,,-0.029191144335404484,,-0.0171790764326063,,,0.02636824936346123,,,0.023024991937994243,0.018409856635680746,,0.012682895550737002,,0.012166958549972883,0.016243800311102567,0.010688504748126073,0.007889551734698385,0.020804374781506676,0.02174939329384465,0.021257025746817745,0.012141354411298419,0.005509892024975477,,0.013186087583694096,,0.03236592624125135,
2003-12,,0.021998864667686302,,,0.08903080773746996,0.06740074176536681,,0.020132572109178737,,0.08793840908185313,-0.04442482620577315,0.047870032123009665,0.09139739130852265,0.06456624567153524,0.09279315965088464,0.10066559150406107,0.05242791484195464,0.03782171652415611,,0.11984535504578453,,-0.057957472860430514,,,0.021900725906718214,,,0.00621801280508661,0.020122099154525855,,0.009967005717366875,,0.01407448938365857,0.018260030205884698,0.014302333724717628,0.005942054973153909,0.011834826199976792,0.05113407477095674,0.016509117327133945,0.013581723303587723,0.006276174219451389,,0.010725095253415766,,0.021668554373715843,
2004-01,,0.05568595213558325,,,0.01280608196499644,0.06108138518411166,,0.028718163032753763,,0.08553895473473783,-0.047737860139050015,0.034068813951839694,-0.029753535744547754,0.010230005483664817,-0.040948366314641715,0.04761884392985061,0.03679557369157105,0.02143498432305302,,-0.010461692202467954,,0.09179653740473093,,,0.02007233787028543,,,0.0056675880363790815,0.017786061674428432,,0.013758664005177211,,0.008399398853402237,0.01837289799284096,0.006629207176739429,0.008127554178270142,0.007361605333099208,0.026191457235411143,0.016773746511224652,0.0074420111510925925,0.006836035595798748,,0.012774446713363329,,0.023409552293824437,
2004-02,,0.060283743193935146,,,0.0056468716471151925,-0.0991830631990922,,0.10541670173907791,,-0.02686725873353335,-0.04203037741033333,0.013624265260226087,0.014622023995058075,-0.04050639881440188,0.0,-0.07142851996163857,0.005037700297265024,0.014147067540144276,,-0.05843100346036034,,-0.07066183660119885,,,0.02257660720827525,,,0.009867904062518786,0.0257309392263462,,0.015109513196288182,,0.015087680486145935,0.01485390741341305,0.0116816647736301,0.0067603905780937576,0.012073905289145837,0.028957246415244768,0.0180021090528599,0.014775118892598964,0.009244963414909223,,0.01942867275343102,,0.024230974537155794,
2004-03,,0.13043446315586205,,,0.008075876198824439,0.017703132737228122,,-0.05804734766981845,,-0.06150052739577516,-0.06849268293925936,-0.05917287098350188,0.01699589948131708,-0.06030893701314444,0.18651717314977723,-0.06759887406052456,-0.04365595047688442,0.023119342378076446,,0.0220739470437048,,0.004812169107647035,,,0.01989794194476336,,,0.005163529681925026,0.02573994520116604,,0.03756527124471508,,0.009884493219640404,0.020330847770644207,0.00733213113456041,0.00945562848296787,0.007854551126861682,0.022756425155576136,0.018973542374063897,0.010409120002184063,0.007535573063750619,,0.014421553060638843,,0.019164606475826726,
2004-04,,-0.04659762146092017,,,-0.006050406652462703,-0.11285562431349838,,-0.07843153440593253,,-0.01867592583291755,-0.05404379803249704,0.06526018945722001,0.005367933236644307,0.048134593077033605,-0.22272747090625422,-0.06250000577930603,0.020256219230457617,0.01841194076202668,,0.027339022515855183,,-0.08716454476762603,,,0.028566736694757535,,,0.010415468827151771,0.01876556273105667,,0.01628139411951317,,0.012958318811332149,0.021072364557851053,0.008537655253603352,0.011243973674579827,0.011307654839367968,0.02465327118157655,0.01580978810367392,0.01286592243249923,0.010914629674654609,,0.01580068343033453,,0.0336568440600789,
2004-05,,0.08844094592480767,,,0.0327990411781669,0.06982316105586706,,0.01910546697962756,,0.03906459164113518,0.11129081493550852,0.03647185750352211,0.015424079060189166,0.0038271086846268787,0.14278757914861617,0.013333571368827624,-0.008458906545083855,0.019189282432771293,,-0.04819270159258682,,0.06505761804399768,,,0.029471966030693863,,,0.00853110393497874,0.020155198418599956,,0.014639320705498884,,0.01100895449267101,0.016869755489251573,0.011336436132906524,0.008669724098726315,0.018066884066316916,0.02521410273069959,0.019398789092019086,0.013422235540236546,0.007605792504477858,,0.01130425691321747,,0.02391099130603038,
2004-06,,0.15965792086802888,,,0.037921763933943975,0.05945457243339258,,0.08606743116809912,,0.04765162445212057,-0.03327480783178627,-0.0001795988900246126,-0.007329358297445965,0.08882971028772246,-0.12707891354712453,0.04649082071189947,-0.029994273386778292,0.009831106657921973,,0.023207196450566236,,-0.05599363292871962,,,0.015485352684570615,,,0.009969550413353487,0.013412606652117277,,0.014617611099200093,,0.00790968558679099,0.012890310624196781,0.008603080672505295,0.009553353200174301,0.00746126894519707,0.02333524179601355,0.01106056436618421,0.00772145643637467,0.007792477933404903,,0.010162769684819668,,0.02318111474205528,
2004-07,,-0.006146454157312742,,,0.004609080501991825,-0.11729931280435901,,-0.0941546943862781,,0.026234498893143998,-0.11666686406396531,-0.007720123594915362,-0.13114115927168213,-0.002450964885924667,-0.24670242678653442,-0.11902744220010841,-0.06767809184309093,-0.037650091897241444,,0.05865864020430389,,-0.14320120271372694,,,0.022883704871366213,,,0.010286104635623261,0.018062617994849907,,0.010729850460665248,,0.010297953995880613,0.015645356122177687,0.007979748996738756,0.008064157547777812,0.008995909917951983,0.02200121476764785,0.017784410281927145,0.008972154205062546,0.006802167485500333,,0.008895497011615348,,0.029403969659741673,
2004-08,,0.0664807327457475,,,0.05822807833632293,-0.10325082035581734,,-0.02771775596249193,,-0.013834572565075809,-0.12529590809732283,0.05655227693652587,0.019380270474932626,-0.03894238941765604,-0.19195837843126773,-0.051379832920417035,0.027765733395906267,0.07325024243295752,,0.017758532715377973,,0.06039371627408707,,,0.031323511084460604,,,0.0073240078209587,0.015230405770267295,,0.010140392862902263,,0.010220173381603592,0.02905804314543569,0.008704242510201339,0.01859117529025098,0.014237357658785628,0.032249378164059206,0.018773017511235383,0.013088476339125264,0.008522651983745778,,0.012184454632873381,,0.03129538852749909,
2004-09,,0.12351431311420535,,,-0.026947942497735133,-0.035181451041920386,,0.0044546977057005055,,0.030409248537726752,-0.057773296827680176,-0.03046502363340764,-0.09367923476847029,0.012820587715386633,0.16532893033919582,0.13139418332906327,-0.0633612797480041,-0.03305364465616911,,0.006203589329727199,,-0.05430494684673892,,,0.02472831006937668,,,0.007018058560097202,0.029296084170940952,,0.015344197203059977,,0.010535935200802203,0.018585714941394854,0.007104337384425434,0.008799622082080473,0.010381215355194142,0.08587162184679681,0.02067107669903881,0.010947132247778999,0.009440052558130727,,0.007837159607030913,,0.018725623020598634,
2004-10,,0.35225802091369074,,,0.03369522314351392,0.06132598882150875,,0.11840340848451447,,0.016081323961010474,0.10967092525548794,0.03639265174149542,0.01523155589570413,0.01157309001823914,-0.0034433869541440343,0.12234049826379789,-0.05392157495562366,-0.04984195354281318,,-0.015275640766397092,,0.06022420904289505,,,0.016302128740142117,,,0.008385480542444755,0.020634017891009087,,0.010787083333220064,,0.008614038887921898,0.02200444590181617,0.007127637509243717,0.016089156372618346,0.00779115949958923,0.03576400497747176,0.024147020220570133,0.010706768550520385,0.00976921929630904,,0.00982390981236493,,0.025780846531189495,
